scenario_id,agent_id,complexity,offload_choice,layer,battery_consumption,latency_ms,overload_prob,success,cpu_usage,bw_0,bw_1,bw_2
58,1,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
58,2,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
58,3,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
58,4,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
59,0,medium,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
59,1,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
59,2,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
59,3,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
59,4,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
60,0,easy,3,Cloud,0.1,116.89999999999999,0.034999999999999996,1.0,0.5,0.33,0.33,0.34
60,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
60,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
60,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
60,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
61,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
61,1,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
61,2,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
61,3,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
61,4,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
62,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
62,1,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
62,2,medium,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
62,3,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
62,4,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
63,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
63,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
63,2,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
63,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
63,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
64,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
64,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
64,2,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
64,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
64,4,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
65,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
65,1,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
65,2,hard,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
65,3,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
65,4,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
66,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
66,1,medium,3,Cloud,0.1,167.0,0.105,1.0,0.5,0.33,0.33,0.34
66,2,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
66,3,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
66,4,medium,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
67,0,easy,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
67,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
67,2,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
67,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
67,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
68,0,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
68,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
68,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
68,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
68,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
69,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
69,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
69,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
69,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
69,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
70,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
70,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
70,2,easy,3,Cloud,0.1,116.89999999999999,0.034999999999999996,1.0,0.5,0.33,0.33,0.34
70,3,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
70,4,easy,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
71,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
71,1,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
71,2,hard,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
71,3,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
71,4,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
72,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
72,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
72,2,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
72,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
72,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
73,0,easy,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
73,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
73,2,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
73,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
73,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
74,0,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
74,1,easy,0,Local,0.0625,7.0,0.07500000000000001,1.0,0.5,0.33,0.33,0.34
74,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
74,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
74,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
75,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
75,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
75,2,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
75,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
75,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
76,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
76,1,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
76,2,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
76,3,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
76,4,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
77,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
77,1,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
77,2,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
77,3,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
77,4,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
78,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
78,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
78,2,easy,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
78,3,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
78,4,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
79,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
79,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
79,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
79,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
79,4,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
80,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
80,1,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
80,2,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
80,3,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
80,4,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
81,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
81,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
81,2,easy,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
81,3,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
81,4,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
82,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
82,1,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
82,2,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
82,3,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
82,4,medium,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
83,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
83,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
83,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
83,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
83,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
84,0,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
84,1,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
84,2,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
84,3,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
84,4,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
85,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
85,1,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
85,2,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
85,3,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
85,4,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
86,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
86,1,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
86,2,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
86,3,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
86,4,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
87,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
87,1,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
87,2,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
87,3,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
87,4,medium,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
88,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
88,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
88,2,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
88,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
88,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
89,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
89,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
89,2,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
89,3,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
89,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
90,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
90,1,hard,0,Local,0.0625,15.0,0.44999999999999996,1.0,0.5,0.33,0.33,0.34
90,2,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
90,3,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
90,4,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
91,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
91,1,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
91,2,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
91,3,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
91,4,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
92,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
92,1,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
92,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
92,3,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
92,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
93,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
93,1,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
93,2,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
93,3,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
93,4,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
94,0,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
94,1,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
94,2,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
94,3,medium,2,Fog,0.05,83.5,0.15,1.0,0.5,0.33,0.33,0.34
94,4,medium,1,Edge,0.0375,50.099999999999994,0.15,1.0,0.5,0.33,0.33,0.34
95,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
95,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
95,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
95,3,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
95,4,easy,4,Reject,0.0125,0.0,0.0,0.0,0.5,0.33,0.33,0.34
96,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
96,1,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
96,2,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
96,3,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
96,4,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
97,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
97,1,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
97,2,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
97,3,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
97,4,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
98,0,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
98,1,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
98,2,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
98,3,easy,1,Edge,0.0375,35.07,0.05,1.0,0.5,0.33,0.33,0.34
98,4,easy,2,Fog,0.05,58.449999999999996,0.05,1.0,0.5,0.33,0.33,0.34
99,0,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
99,1,hard,1,Edge,0.0375,75.14999999999999,0.3,1.0,0.5,0.33,0.33,0.34
99,2,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
99,3,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
99,4,hard,2,Fog,0.05,125.25,0.3,1.0,0.5,0.33,0.33,0.34
